"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IRL","Ireland","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,-2.244061,,
"IRL","Ireland","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,-2.137259,,
"IRL","Ireland","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,-1.334628,,
"IRL","Ireland","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,-2.074111,,
"IRL","Ireland","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2018","2018","PC","Percentage","0","Units",,,-2.025952,,
"IRL","Ireland","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,-0.6664958,,
"IRL","Ireland","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2020","2020","PC","Percentage","0","Units",,,-1.410753,,
"IRL","Ireland","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2021","2021","PC","Percentage","0","Units",,,-0.253032,,
"IND","India","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,6.863105,,
"IND","India","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,4.957712,,
"IND","India","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,5.267295,,
"IND","India","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,1.344287,,
"IND","India","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2018","2018","PC","Percentage","0","Units",,,1.252763,,
"NOR","Norway","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2002","2002","PC","Percentage","0","Units",,,-1.710045,,
"NOR","Norway","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2003","2003","PC","Percentage","0","Units",,,3.35923,,
"NOR","Norway","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2004","2004","PC","Percentage","0","Units",,,1.81029,,
"NOR","Norway","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2005","2005","PC","Percentage","0","Units",,,1.601331,,
"NOR","Norway","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2006","2006","PC","Percentage","0","Units",,,1.391874,,
"NOR","Norway","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2007","2007","PC","Percentage","0","Units",,,2.705158,,
"NOR","Norway","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2008","2008","PC","Percentage","0","Units",,,4.206388,,
"NOR","Norway","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2009","2009","PC","Percentage","0","Units",,,4.178063,,
"NOR","Norway","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2010","2010","PC","Percentage","0","Units",,,0.2082202,,
"NOR","Norway","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,-0.0903424,,
"NOR","Norway","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,1.211683,,
"NOR","Norway","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,1.05423,,
"NOR","Norway","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,3.094333,,
"NOR","Norway","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,2.889975,,
"NOR","Norway","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,2.575429,,
"NOR","Norway","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,0.008125457,,
"NOR","Norway","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2018","2018","PC","Percentage","0","Units",,,2.526812,,
"NOR","Norway","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,1.061891,,
"NOR","Norway","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2020","2020","PC","Percentage","0","Units",,,3.261978,,
"NOR","Norway","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2021","2021","PC","Percentage","0","Units",,,-2.027489,,
"CRI","Costa Rica","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2002","2002","PC","Percentage","0","Units",,,10.16472,,
"CRI","Costa Rica","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2003","2003","PC","Percentage","0","Units",,,8.757994,,
"CRI","Costa Rica","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2004","2004","PC","Percentage","0","Units",,,14.89426,,
"CRI","Costa Rica","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2005","2005","PC","Percentage","0","Units",,,17.79689,,
"CRI","Costa Rica","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2006","2006","PC","Percentage","0","Units",,,11.59495,,
"CRI","Costa Rica","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2007","2007","PC","Percentage","0","Units",,,15.10366,,
"CRI","Costa Rica","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2008","2008","PC","Percentage","0","Units",,,23.89148,,
"CRI","Costa Rica","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2009","2009","PC","Percentage","0","Units",,,8.166097,,
"CRI","Costa Rica","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2010","2010","PC","Percentage","0","Units",,,4.636786,,
"CRI","Costa Rica","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,5.599251,,
"CRI","Costa Rica","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,3.534387,,
"CRI","Costa Rica","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,3.826473,,
"CRI","Costa Rica","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,4.271989,,
"CRI","Costa Rica","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,3.183504,,
"CRI","Costa Rica","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,-0.8129278,,
"CRI","Costa Rica","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,1.684251,,
"CRI","Costa Rica","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2018","2018","PC","Percentage","0","Units",,,1.631967,,
"CRI","Costa Rica","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,0.7974513,,
"CRI","Costa Rica","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2020","2020","PC","Percentage","0","Units",,,0.4831476,,
"CRI","Costa Rica","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2021","2021","PC","Percentage","0","Units",,,2.241312,,
"CHE","Switzerland","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2002","2002","PC","Percentage","0","Units",,,2.30929,,
"CHE","Switzerland","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2003","2003","PC","Percentage","0","Units",,,1.270377,,
"CHE","Switzerland","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2004","2004","PC","Percentage","0","Units",,,0.5060229,,
"CHE","Switzerland","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2005","2005","PC","Percentage","0","Units",,,-0.7092789,,
"CHE","Switzerland","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2006","2006","PC","Percentage","0","Units",,,-0.04216924,,
"CHE","Switzerland","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2007","2007","PC","Percentage","0","Units",,,0.5209898,,
"CHE","Switzerland","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2008","2008","PC","Percentage","0","Units",,,3.102867,,
"CHE","Switzerland","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2009","2009","PC","Percentage","0","Units",,,-0.1856739,,
"CHE","Switzerland","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GY","Percentage change on the same period of the previous year","A","Annual","2010","2010","PC","Percentage","0","Units",,,-1.106911,,
